Siniestro;Poliza;Fec_ocu;Fec_com;Fec_pago;Importe
7990;49545;08-12-2021;13-12-2021;25-01-2022;87
7991;34050;09-03-2021;20-03-2021;19-04-2021;104
7992;17456;14-02-2021;17-02-2021;18-03-2021;109
7993;77584;17-11-2019;02-01-2020;22-01-2020;98
7994;50449;14-11-2020;20-11-2020;20-12-2020;99
7995;61147;06-09-2020;24-09-2020;28-12-2022;88
7996;92466;27-02-2020;15-03-2020;04-04-2020;99
7997;35867;24-11-2020;27-11-2020;07-12-2020;107
7998;37500;10-05-2022;27-05-2022;04-09-2023;95
7999;38866;24-07-2018;30-08-2018;20-08-2021;86
8000;42988;10-07-2023;22-08-2023;11-09-2023;76
8001;93132;10-01-2019;22-01-2019;03-03-2019;108
8002;61473;28-03-2020;31-03-2020;20-04-2020;139
8003;72479;05-04-2020;25-04-2020;06-08-2021;89
8004;36540;01-02-2023;20-02-2023;01-04-2023;94
8005;35667;19-09-2021;28-09-2021;18-10-2021;103
8006;24036;12-05-2023;28-05-2023;27-06-2023;86
8007;49828;09-06-2020;21-06-2020;31-07-2020;117
8008;75655;09-10-2019;22-10-2019;21-11-2019;102
8009;39742;16-02-2020;06-03-2020;16-03-2020;95
8010;86599;14-12-2019;22-01-2020;30-12-2023;58
8011;49650;01-08-2019;17-09-2019;07-10-2019;118
8012;90989;04-07-2019;23-07-2019;09-09-2022;76
8013;20748;03-10-2020;06-10-2020;15-11-2020;92
8014;28675;26-11-2018;02-01-2019;08-06-2022;76
8015;63687;30-01-2023;05-02-2023;07-03-2023;92
8016;31172;05-10-2023;16-10-2023;30-11-2023;88
8017;88943;18-08-2022;25-08-2022;04-09-2022;66
8018;48886;22-04-2018;10-05-2018;30-05-2018;106
8019;49251;28-01-2023;10-02-2023;26-09-2023;101
8020;47600;18-05-2018;29-06-2018;29-07-2018;137
8021;78019;30-10-2020;12-11-2020;03-07-2023;74
8022;93628;24-06-2021;12-07-2021;18-05-2022;87
8023;63833;26-02-2022;06-04-2022;02-09-2022;106
8024;46928;01-10-2019;06-11-2019;16-11-2019;85
8025;12310;11-10-2020;19-11-2020;25-04-2021;101
8026;85378;23-09-2022;30-10-2022;02-11-2023;96
8027;90386;20-12-2021;25-12-2021;14-01-2022;84
8028;10353;27-07-2021;30-07-2021;09-08-2021;111
8029;91238;11-04-2023;29-04-2023;29-05-2023;98
8030;66836;21-02-2018;09-04-2018;19-05-2018;134
8031;10778;05-12-2018;25-12-2018;14-01-2019;96
8032;82335;17-06-2019;23-06-2019;13-12-2022;75
8033;96813;07-08-2022;27-08-2022;26-09-2022;97
8034;33977;18-12-2022;30-12-2022;19-01-2023;74
8035;74350;02-11-2022;15-11-2022;25-12-2022;102
8036;87360;22-02-2019;05-03-2019;05-06-2021;69
8037;14294;28-03-2022;16-04-2022;26-04-2022;100
8038;88439;12-09-2021;15-09-2021;15-10-2021;125
8039;72272;09-02-2020;17-02-2020;09-03-2020;113
8040;77591;25-03-2023;28-03-2023;27-04-2023;98
8041;58149;16-01-2020;25-01-2020;24-02-2020;120
8042;95185;15-04-2019;04-05-2019;03-06-2020;88
8043;61322;13-09-2022;19-09-2022;09-10-2022;91
8044;15221;24-04-2020;02-05-2020;11-06-2020;102
8045;25950;27-10-2022;06-12-2022;05-08-2023;96
8046;40050;25-09-2020;06-10-2020;26-10-2020;124
8047;40114;11-04-2022;21-04-2022;21-05-2022;102
8048;31512;15-07-2020;19-07-2020;15-10-2021;79
8049;63684;17-04-2022;07-05-2022;16-06-2022;116
8050;43709;17-08-2021;26-09-2021;16-10-2021;110
8051;58197;08-06-2019;12-06-2019;22-07-2019;104
8052;78193;11-08-2019;19-08-2019;18-09-2019;97
8053;55166;07-10-2023;12-10-2023;22-10-2023;81
8054;53316;12-11-2019;18-11-2019;08-12-2019;119
8055;44201;15-08-2023;03-09-2023;23-09-2023;74
8056;43766;14-10-2019;30-10-2019;09-12-2019;133
8057;40514;26-12-2022;05-01-2023;04-02-2023;74
8058;57906;15-09-2022;18-09-2022;08-10-2022;84
8059;10279;07-12-2019;17-12-2019;25-01-2022;70
8060;41871;28-11-2018;10-01-2019;19-02-2019;99
8061;58751;11-10-2020;18-11-2020;04-11-2022;62
8062;92401;28-10-2022;31-10-2022;30-11-2022;105
8063;83865;08-05-2019;26-05-2019;05-06-2019;111
8064;73095;07-10-2020;23-11-2020;03-12-2020;120
8065;77181;17-05-2022;05-06-2022;15-06-2022;86
8066;31695;24-01-2020;11-02-2020;13-03-2020;124
8067;55666;29-07-2022;05-09-2022;05-10-2022;103
8068;32521;07-12-2019;22-12-2019;11-01-2020;111
8069;65050;20-05-2018;07-06-2018;17-07-2018;114
8070;35025;25-06-2021;11-07-2021;09-12-2022;88
8071;66822;17-03-2018;30-04-2018;20-05-2018;116
8072;98174;24-09-2021;02-10-2021;22-10-2021;100
8073;65533;13-05-2021;19-06-2021;25-10-2022;89
8074;17567;05-05-2019;04-06-2019;14-07-2019;141
8075;56614;23-03-2023;29-04-2023;15-07-2023;110
8076;62512;29-03-2020;09-04-2020;04-06-2020;145
8077;24699;18-01-2022;28-01-2022;02-04-2023;96
8078;42593;20-11-2020;06-12-2020;05-01-2021;99
8079;61826;06-01-2019;24-01-2019;12-04-2019;135
8080;29478;05-10-2020;22-10-2020;12-12-2022;81
8081;79601;11-01-2020;25-01-2020;20-04-2023;70
8082;63128;08-05-2018;24-05-2018;03-07-2018;128
8083;51500;25-12-2020;04-02-2021;06-04-2022;64
8084;53253;28-09-2019;04-10-2019;09-11-2020;99
8085;11368;09-08-2020;24-08-2020;07-09-2021;68
8086;62892;22-04-2019;29-05-2019;13-03-2023;55
8087;49951;13-03-2020;21-03-2020;20-02-2021;89
8088;36468;25-12-2021;14-01-2022;31-10-2022;78
8089;32906;25-10-2021;01-11-2021;29-12-2023;90
8090;69982;28-06-2019;02-07-2019;22-07-2019;130
8091;48579;19-01-2022;28-01-2022;07-02-2022;96
8092;46811;17-02-2020;08-03-2020;07-04-2020;116
8093;22436;10-06-2023;22-06-2023;12-07-2023;96
8094;77670;20-04-2021;08-05-2021;18-05-2021;115
8095;91625;06-06-2022;12-06-2022;22-06-2022;118
8096;13400;24-01-2023;05-02-2023;17-03-2023;89
8097;16395;06-03-2022;12-04-2022;22-11-2023;79
8098;68902;20-04-2021;28-05-2021;27-06-2021;107
8099;90853;29-12-2022;07-01-2023;16-02-2023;71
8100;72760;01-07-2020;20-07-2020;11-01-2022;71
8101;21127;21-01-2019;02-02-2019;12-02-2019;91
8102;54659;22-09-2022;02-10-2022;09-02-2023;71
8103;62734;04-07-2019;22-07-2019;14-12-2019;127
8104;59727;08-01-2019;21-02-2019;14-08-2020;81
8105;63063;17-01-2019;24-02-2019;06-03-2019;124
8106;89785;24-10-2021;08-12-2021;07-01-2022;105
8107;34266;07-06-2020;22-06-2020;30-03-2021;90
8108;34387;14-12-2020;24-12-2020;13-01-2021;103
8109;73481;12-10-2021;19-10-2021;23-05-2023;67
8110;13307;16-09-2023;20-09-2023;10-10-2023;125
8111;69481;29-07-2019;13-09-2019;13-10-2019;127
8112;86955;27-11-2020;10-12-2020;16-02-2022;78
8113;11307;04-04-2019;20-04-2019;09-05-2019;122
8114;37606;01-03-2020;14-03-2020;23-04-2020;100
8115;84906;26-05-2022;20-06-2022;30-07-2022;95
8116;30417;05-10-2022;13-10-2022;04-11-2022;103
8117;74947;03-05-2020;12-06-2020;24-09-2022;84
8118;66110;23-08-2023;30-08-2023;24-11-2023;116
8119;96037;24-09-2020;02-10-2020;20-10-2023;61
8120;48461;13-06-2018;17-06-2018;27-07-2018;99
8121;22465;25-04-2019;04-05-2019;13-06-2019;106
8122;35498;15-03-2022;30-03-2022;31-03-2022;112
8123;87788;12-04-2021;30-04-2021;20-05-2021;127
8124;22056;14-10-2021;01-11-2021;11-11-2021;100
8125;43818;15-10-2021;27-10-2021;06-11-2021;133
8126;91628;24-05-2023;03-06-2023;13-07-2023;102
8127;15863;01-04-2021;17-04-2021;20-10-2021;86
8128;80487;07-10-2022;16-10-2022;15-11-2022;143
8129;81727;13-06-2023;23-06-2023;03-07-2023;97
8130;85161;10-08-2019;15-08-2019;23-02-2021;92
8131;85458;17-10-2018;02-11-2018;29-01-2022;68
8132;76717;05-02-2022;12-02-2022;14-03-2022;104
8133;32281;16-02-2019;05-03-2019;11-06-2019;108
8134;62910;14-05-2022;30-05-2022;09-06-2022;120
8135;54707;25-03-2019;03-04-2019;13-05-2019;118
8136;21651;26-02-2023;13-03-2023;23-03-2023;101
8137;77246;16-05-2021;04-06-2021;21-03-2022;94
8138;40066;28-10-2020;12-11-2020;22-12-2020;98
8139;72491;31-03-2021;13-04-2021;23-04-2021;130
8140;86661;17-07-2018;05-08-2018;05-08-2023;60
8141;69593;18-06-2018;26-06-2018;26-07-2018;127
8142;12830;23-08-2018;09-10-2018;08-11-2018;99
8143;82521;14-03-2019;22-03-2019;11-04-2019;125
8144;37415;13-04-2018;16-04-2018;18-06-2020;82
8145;21485;19-05-2021;23-05-2021;12-06-2021;95
8146;21749;17-12-2018;06-01-2019;05-02-2019;102
8147;79896;03-06-2019;19-07-2019;18-08-2019;91
8148;75337;10-02-2022;22-02-2022;04-03-2022;108
8149;15834;05-10-2023;21-10-2023;10-11-2023;138
8150;96773;27-08-2023;07-10-2023;16-11-2023;65
8151;81705;15-11-2022;04-12-2022;14-12-2022;81
8152;19420;23-07-2022;06-08-2022;10-10-2023;60
8153;79585;07-05-2020;17-05-2020;16-06-2020;133
8154;72951;01-10-2023;09-11-2023;11-11-2023;119
8155;48036;09-09-2018;21-09-2018;01-10-2018;104
8156;66698;17-11-2018;03-01-2019;23-01-2019;129
8157;11860;12-03-2018;15-03-2018;25-03-2018;109
8158;69717;15-08-2020;18-08-2020;27-09-2020;111
8159;14117;23-01-2023;10-02-2023;12-03-2023;89
8160;88761;31-03-2018;05-04-2018;21-12-2022;58
8161;31024;17-12-2020;27-12-2020;10-06-2022;75
8162;84208;23-04-2023;26-04-2023;06-05-2023;70
8163;63247;30-07-2021;17-08-2021;26-09-2021;108
8164;65385;16-11-2020;05-12-2020;14-01-2021;77
8165;70570;05-11-2021;21-11-2021;24-08-2022;102
8166;25944;02-08-2021;08-08-2021;28-08-2021;114
8167;28106;01-05-2019;09-05-2019;19-05-2019;111
8168;38265;09-09-2020;29-09-2020;09-10-2020;114
8169;37469;07-12-2020;22-12-2020;29-11-2023;83
8170;84241;06-06-2022;13-06-2022;10-09-2023;95
8171;97932;23-07-2019;02-08-2019;12-08-2019;135
8172;24541;13-05-2021;25-06-2021;25-07-2021;90
8173;55528;07-07-2019;18-07-2019;27-08-2019;136
8174;92951;01-10-2019;06-10-2019;23-12-2023;70
8175;37848;18-04-2018;08-05-2018;10-11-2022;74
8176;29002;05-04-2022;13-04-2022;03-05-2022;124
8177;44620;25-09-2020;07-10-2020;17-10-2020;128
8178;64093;08-02-2022;14-02-2022;16-03-2022;108
8179;14664;23-08-2021;03-10-2021;12-11-2021;103
8180;37559;12-04-2022;18-04-2022;29-07-2022;121
8181;19344;03-06-2019;15-06-2019;05-07-2019;144
8182;35998;20-12-2020;03-01-2021;10-02-2021;88
8183;77288;16-06-2022;01-07-2022;11-07-2022;114
8184;98098;13-12-2022;23-12-2022;15-08-2023;91
8185;34679;11-12-2018;22-12-2018;17-02-2023;76
8186;80052;16-02-2020;07-03-2020;15-11-2023;69
8187;29565;20-02-2022;03-03-2022;02-04-2022;94
8188;70130;12-10-2020;01-11-2020;01-12-2020;125
8189;62366;25-09-2020;09-10-2020;19-10-2020;115
8190;39386;22-11-2022;01-12-2022;11-04-2023;58
8191;31098;07-06-2023;18-06-2023;28-06-2023;82
8192;26114;24-11-2021;09-12-2021;08-01-2022;86
8193;82141;30-01-2021;12-02-2021;23-03-2021;119
8194;24156;16-10-2022;19-10-2022;23-10-2022;94
8195;62881;11-03-2023;22-03-2023;01-04-2023;112
8196;94246;09-10-2023;15-10-2023;04-11-2023;110
8197;46009;05-12-2019;11-12-2019;25-05-2021;75
8198;85318;28-06-2019;14-07-2019;04-09-2019;118
8199;19968;10-11-2019;17-11-2019;27-11-2019;112
8200;77279;21-05-2019;25-05-2019;24-09-2019;100
8201;32823;17-08-2021;26-08-2021;08-12-2021;112
8202;33129;07-03-2023;16-03-2023;21-12-2023;85
8203;27771;26-03-2019;07-05-2019;06-06-2019;89
8204;73431;22-07-2023;11-08-2023;20-09-2023;95
8205;46530;10-10-2021;18-10-2021;04-12-2022;89
8206;21526;19-10-2021;26-10-2021;15-11-2021;119
8207;50238;24-08-2019;05-09-2019;05-10-2019;111
8208;66226;31-07-2019;10-09-2019;30-09-2019;138
8209;42243;05-04-2021;18-05-2021;07-06-2021;128
8210;83264;29-09-2023;08-11-2023;28-11-2023;106
8211;33237;31-12-2021;07-02-2022;06-06-2023;56
8212;87637;02-12-2021;19-01-2022;02-12-2023;65
8213;95740;19-02-2019;08-03-2019;24-11-2020;83
8214;66747;28-12-2022;13-01-2023;24-12-2023;76
8215;27081;19-08-2022;23-08-2022;13-10-2022;86
8216;47678;01-11-2022;14-11-2022;04-12-2022;114
8217;88982;14-09-2022;26-10-2022;05-11-2022;89
8218;72120;15-03-2023;24-03-2023;03-04-2023;107
8219;99895;08-03-2021;28-03-2021;25-11-2022;88
8220;32325;29-01-2018;11-02-2018;03-03-2018;121
8221;78780;22-04-2021;30-04-2021;10-12-2023;75
8222;25306;17-07-2019;25-07-2019;24-08-2019;135
8223;88185;21-02-2018;04-03-2018;25-04-2018;114
8224;56091;05-03-2023;22-04-2023;04-07-2023;104
8225;12881;10-10-2020;18-11-2020;28-02-2023;68
8226;44788;25-06-2021;02-07-2021;12-07-2021;104
8227;23039;12-09-2023;21-09-2023;11-10-2023;64
8228;50110;14-05-2021;23-05-2021;02-06-2021;102
8229;94053;09-05-2020;22-05-2020;21-06-2020;121
8230;50719;28-01-2018;07-02-2018;27-02-2018;123
8231;39643;29-08-2018;04-09-2018;22-04-2023;51
8232;83542;05-04-2020;17-05-2020;16-06-2020;129
8233;51087;18-09-2023;24-09-2023;24-10-2023;74
8234;92325;15-02-2018;28-02-2018;27-06-2022;72
8235;24135;29-01-2018;17-02-2018;02-04-2019;109
8236;74263;29-03-2022;01-04-2022;11-04-2022;104
8237;72710;13-01-2021;23-01-2021;19-01-2023;68
8238;81431;11-12-2020;24-12-2020;13-01-2021;100
8239;58296;23-08-2022;11-09-2022;11-10-2022;118
8240;24308;29-07-2023;16-08-2023;17-09-2023;78
8241;97724;19-08-2021;28-09-2021;20-05-2022;95
8242;76405;28-03-2020;08-04-2020;18-05-2020;106
8243;69110;26-06-2018;12-08-2018;09-06-2022;66
8244;62801;08-03-2023;12-03-2023;04-04-2023;96
8245;70371;10-06-2018;21-06-2018;21-07-2018;112
8246;43675;17-11-2022;03-01-2023;12-02-2023;89
8247;11700;31-12-2019;05-01-2020;14-02-2020;110
8248;25393;30-09-2021;16-11-2021;16-12-2021;93
8249;83357;06-06-2019;13-07-2019;29-07-2020;83
8250;67284;29-10-2019;13-12-2019;13-11-2023;78
8251;97222;26-04-2018;06-05-2018;05-06-2018;119
8252;69135;03-05-2022;06-05-2022;15-06-2022;97
8253;30622;26-08-2023;05-10-2023;26-12-2023;81
8254;84340;23-03-2022;30-04-2022;11-04-2023;80
8255;44843;07-12-2021;26-12-2021;15-01-2022;71
8256;58787;05-05-2022;20-05-2022;29-06-2022;92
8257;30581;09-09-2020;14-09-2020;26-04-2021;81
8258;99433;15-07-2022;03-08-2022;27-03-2023;79
8259;42583;31-12-2020;07-02-2021;23-07-2022;80
8260;24781;07-08-2019;23-09-2019;23-10-2019;98
8261;41641;01-09-2019;05-09-2019;08-12-2021;90
8262;34914;29-08-2021;08-09-2021;21-03-2022;95
8263;66878;20-02-2023;08-03-2023;18-03-2023;115
8264;35998;15-10-2020;27-11-2020;17-12-2020;103
8265;51429;03-01-2023;17-01-2023;27-01-2023;110
8266;73197;03-01-2022;12-01-2022;01-02-2022;108
8267;85829;29-10-2020;12-12-2020;21-01-2021;97
8268;58136;26-02-2022;13-03-2022;12-04-2022;91
8269;66871;09-02-2020;22-02-2020;04-03-2020;109
8270;28356;17-04-2021;30-04-2021;15-06-2023;74
8271;75454;11-05-2023;21-05-2023;20-06-2023;115
8272;88522;10-06-2023;27-06-2023;06-08-2023;109
8273;50159;18-11-2020;29-12-2020;18-01-2021;85
8274;91472;05-05-2018;22-05-2018;01-06-2018;119
8275;87546;28-10-2020;02-11-2020;17-03-2022;86
8276;60220;08-06-2018;14-06-2018;24-07-2018;108
8277;66761;20-01-2021;06-02-2021;17-03-2021;118
8278;43465;17-06-2023;05-07-2023;25-07-2023;77
8279;70018;19-04-2023;28-05-2023;15-06-2023;101
8280;46926;15-03-2022;23-04-2022;14-05-2022;92
8281;25958;27-05-2022;02-07-2022;01-08-2022;94
8282;54927;16-12-2019;22-12-2019;11-01-2020;89
8283;34034;05-04-2019;16-04-2019;16-05-2019;119
8284;86854;27-10-2019;11-11-2019;24-09-2020;83
8285;70104;08-11-2018;23-12-2018;22-01-2019;109
8286;75821;10-03-2019;22-03-2019;01-05-2019;118
8287;69320;10-09-2020;21-09-2020;25-07-2023;50
8288;12921;27-12-2022;08-01-2023;01-06-2023;68
8289;79137;29-12-2022;12-01-2023;01-02-2023;97
8290;93131;02-07-2020;12-07-2020;21-08-2020;85
8291;79356;12-08-2021;19-08-2021;29-08-2021;82
8292;84327;29-06-2021;13-07-2021;02-06-2022;89
8293;46787;21-09-2022;28-10-2022;08-02-2023;65
8294;38231;24-08-2019;03-10-2019;23-10-2019;83
8295;25756;16-11-2019;24-11-2019;03-01-2020;84
8296;16446;21-11-2022;08-12-2022;21-06-2023;66
8297;20378;31-05-2022;04-06-2022;24-06-2022;117
8298;25327;08-12-2021;19-01-2022;28-02-2022;96
8299;78426;22-11-2022;28-11-2022;07-01-2023;91
8300;17030;14-08-2020;23-09-2020;02-11-2021;95
8301;55790;02-04-2023;10-04-2023;04-08-2023;92
8302;54005;17-07-2021;30-08-2021;29-09-2021;92
8303;15445;07-04-2021;21-04-2021;08-06-2023;73
8304;28178;22-09-2018;28-09-2018;01-09-2020;79
8305;21542;10-11-2020;22-11-2020;12-12-2020;104
8306;20432;24-12-2022;29-12-2022;24-12-2023;84
8307;27594;26-03-2018;07-05-2018;06-06-2018;118
8308;80790;19-07-2022;28-07-2022;12-09-2022;99
8309;50021;13-09-2019;25-09-2019;04-11-2019;120
8310;50881;17-03-2021;22-03-2021;28-01-2023;78
8311;21314;04-05-2019;19-06-2019;19-07-2019;111
8312;49172;20-05-2023;06-06-2023;30-09-2023;103
8313;20211;31-07-2021;11-09-2021;08-11-2021;100
8314;10629;14-04-2018;21-05-2018;15-08-2018;112
8315;90500;09-02-2021;28-02-2021;09-03-2021;118
8316;51859;17-01-2021;31-01-2021;08-04-2021;100
8317;68305;02-05-2022;12-06-2022;13-10-2023;104
8318;45801;30-03-2021;08-05-2021;01-07-2021;112
8319;15743;13-08-2021;19-08-2021;18-09-2021;99
8320;82553;20-04-2023;02-05-2023;04-10-2023;93
8321;33416;30-03-2020;07-04-2020;07-05-2020;110
8322;56108;17-09-2020;20-09-2020;03-11-2020;134
8323;61188;24-01-2020;11-03-2020;31-03-2020;136
8324;38753;17-05-2020;25-05-2020;04-07-2020;118
8325;62991;03-02-2021;11-02-2021;12-03-2021;87
8326;50173;16-05-2020;26-06-2020;26-07-2020;130
8327;41251;22-09-2020;01-10-2020;21-10-2020;100
8328;83836;11-09-2023;25-09-2023;05-10-2023;94
8329;23202;07-09-2018;25-09-2018;05-10-2018;139
8330;20438;30-09-2022;09-10-2022;19-10-2022;106
8331;13901;16-11-2019;27-11-2019;17-06-2022;66
8332;95393;22-05-2022;07-06-2022;07-07-2022;93
8333;10781;23-07-2018;08-08-2018;14-09-2022;69
8334;90327;29-09-2021;06-10-2021;15-11-2021;80
8335;72413;01-02-2020;18-03-2020;07-04-2020;115
8336;71302;03-05-2020;13-06-2020;07-02-2023;75
8337;50847;02-08-2022;05-08-2022;04-09-2022;119
8338;80200;16-09-2021;26-10-2021;25-11-2021;94
8339;50296;09-06-2020;19-07-2020;26-10-2022;80
8340;69804;24-12-2020;29-12-2020;09-07-2023;53
8341;72278;10-02-2020;19-02-2020;01-03-2020;106
8342;74331;19-05-2021;03-06-2021;15-02-2023;74
8343;56065;15-03-2020;01-04-2020;11-05-2020;106
8344;13881;15-05-2023;01-07-2023;10-08-2023;122
8345;28822;21-09-2020;29-09-2020;09-10-2020;71
8346;38115;10-07-2023;29-07-2023;07-09-2023;82
8347;33435;04-02-2022;14-02-2022;26-03-2022;113
8348;15881;20-12-2019;28-12-2019;06-02-2020;97
8349;47022;01-06-2023;09-07-2023;26-10-2023;91
8350;66926;10-05-2022;23-05-2022;02-06-2022;97
8351;40216;23-06-2021;30-06-2021;09-08-2021;120
8352;10818;18-01-2023;05-02-2023;25-02-2023;103
8353;28691;22-06-2023;03-08-2023;12-09-2023;137
8354;48675;29-11-2022;11-12-2022;27-10-2023;79
8355;55996;02-12-2020;06-12-2020;16-12-2020;139
8356;96153;09-02-2022;24-03-2022;03-04-2022;118
8357;85640;19-04-2019;06-05-2019;13-03-2022;62
8358;64578;22-02-2023;06-03-2023;01-09-2023;106
8359;84451;13-09-2020;28-09-2020;21-05-2021;80
8360;68959;10-03-2018;21-03-2018;10-04-2018;138
8361;35879;10-05-2018;17-05-2018;14-10-2023;66
8362;53961;24-05-2021;09-07-2021;29-07-2021;110
8363;41988;12-04-2021;23-04-2021;03-05-2021;122
8364;34643;23-02-2020;07-03-2020;21-07-2023;61
8365;67805;10-06-2021;15-06-2021;15-07-2021;122
8366;16470;18-02-2019;07-03-2019;16-04-2019;128
8367;62993;04-01-2021;07-01-2021;16-02-2021;99
8368;47638;19-10-2019;24-10-2019;13-11-2019;153
8369;29499;20-09-2019;26-09-2019;26-10-2019;133
8370;65047;01-02-2019;19-03-2019;29-03-2019;117
8371;93646;01-03-2022;04-03-2022;24-03-2022;81
8372;63581;26-03-2020;15-04-2020;15-05-2020;99
8373;66842;09-09-2019;27-09-2019;26-01-2020;100
8374;75780;30-03-2018;09-05-2018;19-05-2018;106
8375;58184;19-10-2018;28-10-2018;27-11-2018;131
8376;19942;10-06-2019;15-06-2019;25-07-2019;134
8377;97511;30-11-2019;18-12-2019;28-12-2019;111
8378;72063;13-03-2020;27-03-2020;06-04-2020;107
8379;19703;18-05-2022;26-05-2022;02-08-2023;104
8380;24722;22-03-2022;28-03-2022;27-04-2022;79
8381;33715;21-12-2022;05-01-2023;25-01-2023;73
8382;27254;19-10-2018;24-10-2018;03-11-2018;143
8383;76384;27-07-2020;11-08-2020;19-11-2023;69
8384;85675;11-11-2022;29-11-2022;08-01-2023;66
8385;39971;18-03-2019;30-03-2019;09-04-2019;127
8386;80519;21-09-2022;07-10-2022;18-12-2023;84
8387;34847;01-08-2020;05-08-2020;14-09-2020;107
8388;18289;13-03-2020;30-03-2020;19-04-2020;99
8389;71298;01-02-2018;13-02-2018;02-07-2020;80
8390;28551;23-04-2021;09-05-2021;18-06-2021;72
8391;20887;20-02-2018;05-04-2018;15-05-2018;132
8392;11360;14-12-2020;24-12-2020;13-01-2021;117
8393;51390;13-09-2019;22-10-2019;26-10-2020;102
8394;99320;20-11-2019;03-12-2019;19-12-2021;101
8395;11341;07-06-2023;15-06-2023;06-07-2023;74
8396;71396;12-03-2022;21-03-2022;08-10-2023;100
8397;36288;28-02-2021;07-03-2021;16-12-2022;81
8398;50316;22-04-2023;07-05-2023;16-06-2023;86
8399;28322;16-01-2020;23-01-2020;22-02-2020;121
8400;88268;01-03-2019;06-03-2019;07-08-2019;97
8401;47797;14-02-2019;27-02-2019;19-03-2019;110
8402;49952;14-09-2020;18-09-2020;28-09-2020;127
8403;34436;14-01-2020;21-01-2020;02-03-2020;127
8404;95504;07-02-2019;11-02-2019;14-07-2021;89
8405;28287;28-11-2021;05-01-2022;21-11-2023;99
8406;76197;07-07-2018;10-07-2018;20-07-2018;131
8407;81323;11-03-2022;27-04-2022;27-05-2022;118
8408;86949;18-04-2021;30-04-2021;09-06-2021;96
8409;21741;05-07-2018;10-07-2018;25-09-2022;65
8410;39587;31-08-2020;11-09-2020;11-10-2020;95
8411;45060;09-01-2019;13-01-2019;30-04-2020;129
8412;16592;19-08-2023;29-08-2023;18-09-2023;110
8413;91981;01-11-2021;12-11-2021;12-12-2021;98
8414;53457;30-10-2020;18-11-2020;28-12-2020;102
8415;28860;28-08-2018;09-09-2018;29-09-2018;145
8416;31766;01-01-2018;12-01-2018;01-02-2018;137
8417;94916;27-07-2023;06-08-2023;17-12-2023;110
8418;87018;06-12-2021;18-12-2021;07-01-2022;100
8419;70573;11-10-2022;31-10-2022;30-11-2022;104
8420;93709;24-04-2020;03-05-2020;23-05-2020;124
8421;63921;06-04-2020;25-04-2020;25-05-2020;125
8422;25425;20-07-2022;28-07-2022;07-08-2022;110
8423;26679;09-02-2019;25-02-2019;17-09-2022;73
8424;18971;22-10-2021;25-10-2021;14-11-2021;105
8425;59166;19-09-2020;30-09-2020;20-10-2020;105
8426;10883;18-03-2018;29-03-2018;28-04-2018;135
8427;82188;20-11-2022;02-12-2022;01-01-2023;88
8428;41820;20-02-2019;31-03-2019;12-09-2021;83
8429;92180;07-11-2019;24-11-2019;03-01-2020;110
8430;54630;11-08-2023;19-09-2023;21-11-2023;78
8431;14137;13-01-2023;17-01-2023;27-01-2023;108
8432;33013;11-05-2018;29-05-2018;08-06-2018;108
8433;29379;22-07-2018;08-08-2018;28-08-2018;97
8434;99163;20-06-2022;03-07-2022;10-09-2022;95
8435;33032;09-08-2022;14-08-2022;03-11-2023;74
8436;72362;23-08-2020;08-10-2020;18-10-2020;119
8437;17410;17-11-2018;04-12-2018;14-12-2018;138
8438;42276;28-08-2021;16-09-2021;26-09-2021;103
8439;62327;01-12-2019;04-12-2019;06-07-2020;123
8440;65239;17-01-2018;23-02-2018;29-04-2020;86
8441;25123;20-02-2022;09-03-2022;30-09-2023;84
8442;64576;26-01-2019;15-02-2019;10-12-2023;47
8443;14329;09-09-2021;21-09-2021;29-09-2023;79
8444;91197;14-08-2020;03-09-2020;13-09-2020;100
8445;78847;31-03-2021;04-04-2021;16-11-2021;110
8446;12723;18-01-2022;18-02-2022;30-03-2022;95
8447;85298;06-11-2022;11-11-2022;21-12-2022;95
8448;74306;22-08-2022;30-09-2022;03-12-2022;114
8449;58135;05-08-2018;14-09-2018;04-10-2018;89
8450;98444;14-07-2022;24-08-2022;03-10-2022;125
8451;27503;29-08-2018;07-09-2018;14-06-2019;104
8452;71203;18-09-2018;05-10-2018;04-11-2018;127
8453;81362;08-04-2020;24-05-2020;23-06-2020;104
8454;26388;07-08-2021;22-08-2021;01-10-2021;68
8455;64124;07-09-2019;17-10-2019;12-10-2022;72
8456;20539;22-12-2018;31-12-2018;10-01-2019;109
